ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,TotalRecreationVisitors,TotalNonRecreationVisitors,TotalRecreationHours,TotalNonRecreationHours,TotalConcessionerLodging,TotalConcessionerCamping,TotalTentCampers,TotalRVCampers,TotalBackcountry,TotalNonRecreationOvernightStays,TotalMiscellaneousOvernightStays
Martin Van Buren NHS,2008,21216,720,22884,180,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Martin Van Buren NHS,2009,23216,720,25095,180,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Martin Van Buren NHS,2010,21055,720,22774,180,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Martin Van Buren NHS,2011,19287,720,20566,180,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Martin Van Buren NHS,2012,22062,720,23551,180,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Martin Van Buren NHS,2013,16229,720,16803,180,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Martin Van Buren NHS,2014,19187,720,20111,180,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Martin Van Buren NHS,2015,18547,720,18993,180,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Martin Van Buren NHS,2016,22100,720,22522,180,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Martin Van Buren NHS,2017,22023,720,22346,180,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Martin Van Buren NHS,2018,18642,720,18831,180,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,1997,8213,0,16426,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,1998,7747,0,15494,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,1999,6577,0,13154,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2000,5696,0,11392,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2001,5769,0,11538,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2002,2554,0,5108,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2003,2467,0,4934,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2004,6329,0,12658,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2005,8570,0,17140,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2006,16858,0,33716,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2007,17324,0,34648,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2008,17635,0,35270,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2009,21811,0,43622,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2010,19520,0,39040,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2011,18142,0,36284,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2012,6646,0,13292,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2013,5686,0,11372,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2014,9295,0,18590,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2015,8249,0,16498,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2016,7149,0,14298,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2017,277,0,554,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mary McLeod Bethune Council House NHS,2018,109,0,218,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1908,80,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1909,165,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1910,250,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1911,206,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1912,230,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1913,280,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1914,502,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1915,663,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1916,1385,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1917,2223,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1918,2058,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1919,2287,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1920,2890,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1921,3003,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1922,4251,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1923,5236,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1924,7109,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1925,9043,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1926,11356,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1927,11915,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1928,16760,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1929,14517,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1930,16656,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1931,18003,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1932,15760,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1933,16185,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1934,21474,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1935,21835,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1936,25571,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1937,28171,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1938,30911,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1939,32246,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1940,36448,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1941,42406,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1942,13045,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1943,4621,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1944,5561,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1945,12994,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1946,39843,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1947,52975,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1948,59362,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1949,78024,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1950,88184,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1951,99309,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1952,105700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1953,136123,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1954,150300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1955,161300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1956,186800,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1957,193900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1958,201300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1959,217400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1960,225700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1961,227700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1962,262200,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1963,325300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1964,344400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1965,378300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1966,423400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1967,435000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1968,449800,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1969,513800,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1970,527200,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1971,518500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1972,546286,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1973,482900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1974,445400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1975,614500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1976,675100,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1977,663700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1978,653052,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1979,473715,762,6040057,4572,30441,0,59280,58440,0,0,6817,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1980,539257,1569,6784259,9408,30688,0,71516,66960,0,0,8628,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1981,588608,1519,7566031,9114,32623,0,77248,76368,0,0,8542,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1982,602968,1970,7417001,11820,32166,0,73676,73796,0,0,7495,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1983,604115,1392,7424181,8352,34629,0,71816,71860,0,0,9716,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1984,516865,1954,6717174,11724,40584,0,70592,64776,0,0,7662,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1985,656271,2606,7579117,15636,44576,0,70632,65092,0,0,7041,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1986,658888,6250,7454518,37500,44952,0,67872,61524,0,0,6817,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1987,728566,18829,8632215,112974,53564,0,102116,53496,0,0,7740,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1988,772183,16141,9077454,96836,62432,0,97060,65448,0,0,3574,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1989,600045,17727,5551047,106362,53159,0,62506,38270,0,0,4445,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1990,611375,13538,5604299,81228,56107,0,66449,29949,0,0,6001,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1991,678075,4037,6056982,24423,55536,0,80923,24522,0,0,6686,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1992,742080,4774,6227957,28644,56010,0,76978,28233,0,0,17968,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1993,666054,11690,5751915,70140,61075,0,59928,32467,0,0,8332,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1994,685031,14613,5820604,14613,56696,0,68299,18966,0,0,8149,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1995,663794,17039,5697552,17039,52494,0,59921,30297,0,0,7871,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1996,617360,16268,5145861,16268,50522,0,50788,20522,0,0,9709,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1997,627720,20876,5301885,20876,52928,0,59289,19458,0,0,5944,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1998,604556,18954,4799415,18954,43994,0,46329,24026,0,0,1148,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,1999,635736,20287,5153511,20287,59020,0,45507,21066,0,0,1781,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2000,452287,18797,3518205,18797,40444,0,28114,13226,0,0,602,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2001,513409,24065,4104385,24065,46818,0,39591,12025,0,0,1236,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2002,406385,13277,3145422,13277,35565,0,24725,11579,0,0,1284,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2003,438590,21479,3441260,21479,37354,0,26990,14588,0,0,2605,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2004,446811,22896,3648775,22896,42740,0,29557,13627,0,0,5087,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2005,498333,21320,3713178,21320,41727,0,22569,14221,0,0,3190,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2006,557248,20120,4114868,20120,44664,0,29011,14699,0,0,920,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2007,541102,24001,3967539,24001,41957,0,27808,13101,0,0,2279,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2008,551446,16109,4212887,16109,50838,0,20357,20017,0,0,4980,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2009,550377,14916,4140501,14916,42051,0,24657,22510,0,0,3220,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2010,559712,6907,4237579,6907,46041,0,26994,22066,0,0,395,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2011,572329,5728,3851465,5728,29305,0,26489,14879,0,0,218,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2012,488860,9647,3348743,9647,21769,0,22705,19156,0,0,197,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2013,460237,6344,3044878,6344,18452,0,24066,11400,0,0,184,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2014,501563,4421,3535150,4421,24287,0,40400,5974,0,0,347,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2015,547325,10471,3874598,10471,22019,0,49800,6359,0,0,248,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2016,583527,17157,4139389,17157,26800,0,44925,12073,0,0,287,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2017,613788,9012,4000241,9012,21822,0,29879,16808,0,0,279,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mesa Verde NP,2018,563420,10225,3975281,10225,21658,0,33434,24462,0,0,441,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minidoka NHS,2017,11622,0,14313,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minidoka NHS,2018,11567,0,19226,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1964,380400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1965,412300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1966,407300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1967,426300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1968,470300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1969,529300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1970,546700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1971,575800,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1972,586655,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1973,635700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1974,812800,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1975,1243600,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1976,1165200,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1977,989100,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1978,724850,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1979,956954,0,438498,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1980,1005047,0,463951,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1981,1047239,0,482374,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1982,1037897,0,477167,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1983,1015027,0,457491,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1984,960840,0,438669,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
